année,ordre,nb,prénom,sexe
1962,78,21,Jean-michel,male
1962,74,22,Annie,female
1962,73,23,Nicolas,male
1962,72,23,Jean-pierre,male
1962,66,26,Stephane,male
1962,62,28,Herve,male
1962,60,30,Lionel,male
1962,59,32,Myriam,female
1962,58,32,Françoise,female
1962,56,37,Vincent,male
1962,54,37,Daniel,male
1962,52,39,Evelyne,female
1962,40,48,Gilles,male
1962,23,84,Martine,female
1962,1,300,Jean,male
1962,15,129,Alain,male
1962,55,37,Marie-christine,female
1962,53,39,Serge,male
1962,50,41,Xavier,male
1962,49,41,Muriel,female
1962,41,46,Franck,male
1962,39,52,Nadine,female
1962,34,60,Chantal,female
1962,32,65,Brigitte,female
1962,27,76,Pierre,male
1962,18,119,Corinne,female
1962,14,134,Nathalie,female
1962,63,27,Claude,male
1962,13,136,Christine,female
1962,12,144,Didier,male
1962,11,154,Thierry,male
1962,10,166,Dominique,male
1962,7,174,Pascal,male
1962,6,201,Marie,female
1962,4,209,Catherine,female
1962,3,218,Sylvie,female
1962,2,276,Philippe,male
1962,97,16,Benoit,male
1962,61,28,Caroline,female
1962,21,94,Christophe,male
1962,68,25,Joel,male
1962,26,76,Laurent,male
1962,75,22,Jean-marc,male
1962,94,17,William,male
1962,91,17,Jean-philippe,male
1962,86,17,Bernadette,female
1962,69,25,Maria,female
1962,67,26,Valérie,female
1962,57,34,Jacques,male
1962,48,41,Francoise,female
1962,31,65,Anne,female
1962,29,71,Véronique,female
1962,28,75,Michel,male
1962,96,16,Antoine,male
1962,25,78,Frederic,male
1962,87,17,Christiane,female
1962,77,21,Béatrice,female
1962,82,20,Maryse,female
1962,84,18,Hervé,male
1962,76,21,Anne-marie,female
1962,89,17,Ghislaine,female
1962,92,17,Michele,female
1962,16,122,Isabelle,female
1962,19,119,Florence,female
1961,87,19,Valerie,female
1961,14,109,Isabelle,female
1961,11,138,Thierry,male
1961,9,150,Bruno,male
1961,8,171,Dominique,male
1961,6,194,Sylvie,female
1961,5,201,Catherine,female
1961,4,209,Marie,female
1961,99,16,Sandrine,female
1961,93,16,Bertrand,male
1961,88,18,Mireille,female
1961,56,31,Marc,male
1961,83,21,Hervé,male
1961,71,25,Jacques,male
1961,62,29,Myriam,female
1961,59,30,Frédéric,male
1961,23,74,Brigitte,female
1961,52,32,Fabienne,female
1961,45,38,Daniel,male
1961,35,56,Denis,male
1961,25,71,Sophie,female
1961,21,84,Martine,female
1961,7,185,Patrick,male
1961,22,74,Bernard,male
1961,2,267,Philippe,male
1961,24,71,Pascale,female
1961,58,30,Françoise,female
1961,100,16,William,male
1961,97,16,Jean-marie,male
1961,96,16,Claudine,female
1961,95,16,Christiane,female
1961,94,16,Carole,female
1961,81,22,Monique,female
1961,78,23,Vincent,male
1961,67,26,Francis,male
1961,63,28,Annick,female
1961,61,29,Jean-michel,male
1961,57,31,Stephane,male
1961,30,61,Chantal,female
1961,55,31,Franck,male
1961,54,31,Annie,female
1961,51,34,Elisabeth,female
1961,47,36,Evelyne,female
1961,44,40,Marie-christine,female
1961,42,41,Muriel,female
1961,39,45,Jean-pierre,male
1961,37,49,Christian,male
1961,32,59,Olivier,male
1961,31,59,Christophe,male
1961,3,239,Eric,male
1961,1,358,Jean,male
1961,90,17,Valérie,female
1961,36,52,Francoise,female
1961,70,25,Ghislaine,female
1961,68,26,Joelle,female
1961,65,27,Claude,male
1961,64,28,Herve,male
1961,60,29,Helene,female
1961,50,35,Maryse,female
1961,49,35,Beatrice,female
1961,48,36,Nadine,female
1961,46,37,Xavier,male
1961,41,41,Jean-luc,male
1961,34,57,Véronique,female
1961,75,24,Stéphane,male
1961,33,58,Laurent,male
1961,29,62,Nathalie,female
1961,28,63,Anne,female
1961,20,86,Pierre,male
1961,19,94,Veronique,female
1961,16,103,Florence,female
1961,15,104,Corinne,female
1961,12,134,Christine,female
1961,10,147,Didier,male
1961,89,17,Josiane,female
1961,73,24,Bernadette,female
1961,43,40,Frederic,male
1961,77,23,Lionel,male
1961,26,69,Laurence,female
1961,80,22,Luc,male
1961,76,23,Joel,male
1961,74,24,Maria,female
1961,72,24,Béatrice,female
1961,69,25,Caroline,female
1961,66,27,Gilles,male
1961,53,32,Francois,male
1961,40,43,Serge,male
1961,38,47,Patrice,male
1961,27,65,Michel,male
1961,79,22,Gerard,male
1961,18,97,Alain,male
1961,91,17,Yannick,male
1961,17,101,Pascal,male
1961,84,21,Richard,male
1961,85,20,François,male
1961,86,19,Nicole,female
1961,82,21,Danielle,female
1961,92,17,Yves,male
1961,98,16,Jocelyne,female
1961,13,125,Patricia,female
1960,79,21,François,male
1960,22,79,Pierre,male
1960,12,111,Didier,male
1960,8,148,Eric,male
1960,4,213,Patrick,male
1960,2,279,Philippe,male
1960,100,14,Marie-claude,female
1960,23,78,Isabelle,female
1960,95,15,Claire,female
1960,85,18,Carole,female
1960,83,19,Jean-marie,male
1960,66,26,Françoise,female
1960,78,22,Gerard,male
1960,73,24,Nicole,female
1960,68,26,Sophie,female
1960,67,26,Lionel,male
1960,65,26,Béatrice,female
1960,60,28,Monique,female
1960,59,28,Jean-michel,male
1960,50,34,Francis,male
1960,45,39,Francois,male
1960,38,47,Christian,male
1960,29,59,Bernard,male
1960,24,66,Chantal,female
1960,98,14,Agnes,female
1960,30,58,Patrice,male
1960,40,42,Frederic,male
1960,96,15,Marie-hélène,female
1960,89,17,Hervé,male
1960,82,19,Henri,male
1960,75,23,Bernadette,female
1960,70,25,Helene,female
1960,64,27,Marc,male
1960,52,33,Franck,male
1960,48,36,Herve,male
1960,99,14,Hélène,female
1960,94,16,Stéphane,male
1960,88,17,Danielle,female
1960,86,18,Ghislaine,female
1960,80,21,Jean-françois,male
1960,76,23,Jean-louis,male
1960,74,24,Vincent,male
1960,72,24,Myriam,female
1960,55,31,Jean-luc,male
1960,53,32,Xavier,male
1960,51,34,Josiane,female
1960,49,35,Elisabeth,female
1960,47,37,Nathalie,female
1960,37,47,Beatrice,female
1960,35,49,Daniel,male
1960,34,51,Serge,male
1960,39,47,Jacques,male
1960,69,25,Annie,female
1960,63,27,Joelle,female
1960,61,28,Muriel,female
1960,58,28,Fabienne,female
1960,56,31,Olivier,male
1960,46,38,Jean-pierre,male
1960,44,40,Véronique,female
1960,43,40,Nadine,female
1960,42,41,Gilles,male
1960,41,42,Marie-christine,female
1960,36,48,Laurence,female
1960,77,22,Claudine,female
1960,33,51,Evelyne,female
1960,31,54,Francoise,female
1960,20,83,Thierry,male
1960,19,84,Corinne,female
1960,18,87,Pascale,female
1960,15,103,Alain,male
1960,13,106,Pascal,male
1960,11,127,Patricia,female
1960,10,129,Christine,female
1960,32,54,Laurent,male
1960,71,24,Maryse,female
1960,6,192,Catherine,female
1960,81,21,Yves,male
1960,5,196,Dominique,male
1960,84,19,Joel,male
1960,27,64,Veronique,female
1960,26,64,Denis,male
1960,25,64,Christophe,male
1960,21,79,Florence,female
1960,17,91,Martine,female
1960,16,94,Brigitte,female
1960,14,104,Michel,male
1960,9,137,Bruno,male
1960,7,182,Marie,female
1960,28,59,Anne,female
1960,3,225,Sylvie,female
1960,93,16,Sabine,female
1960,1,335,Jean,male
1960,90,17,Jacqueline,female
1960,91,17,Jean-marc,male
1960,92,17,Stephane,male
1960,87,17,Anne-marie,female
1960,97,15,Sandrine,female
1960,54,31,Frédéric,male
1960,57,29,Jocelyne,female
1960,62,27,Claude,male
1959,37,44,Maryse,female
1959,80,21,Jean-marc,male
1959,23,73,Francoise,female
1959,15,103,Martine,female
1959,7,191,Sylvie,female
1959,98,17,Benoit,male
1959,96,18,Joëlle,female
1959,87,19,Claudine,female
1959,85,20,Joël,male
1959,83,20,Jean-claude,male
1959,36,44,Marie-christine,female
1959,66,25,Béatrice,female
1959,78,21,Anne-marie,female
1959,77,22,Josiane,female
1959,73,23,Henri,male
1959,67,25,Helene,female
1959,63,26,Hélène,female
1959,62,26,Bernadette,female
1959,61,27,François,male
1959,57,31,Sophie,female
1959,49,34,Beatrice,female
1959,55,31,Franck,male
1959,47,36,Nathalie,female
1959,42,39,Annie,female
1959,26,66,Corinne,female
1959,60,29,Francis,male
1959,65,26,Muriel,female
1959,44,36,Danielle,female
1959,100,17,Jean-michel,male
1959,92,19,Yannick,male
1959,84,20,Jocelyne,female
1959,76,22,Joel,male
1959,75,22,Claude,male
1959,74,23,Jean-louis,male
1959,68,25,Herve,male
1959,52,32,Frederic,male
1959,51,32,Francois,male
1959,41,42,Daniel,male
1959,31,52,Jacques,male
1959,21,78,Thierry,male
1959,5,216,Catherine,female
1959,3,236,Dominique,male
1959,99,17,Hervé,male
1959,90,19,Guy,male
1959,86,20,Michelle,female
1959,79,21,Jean-françois,male
1959,70,25,Myriam,female
1959,69,25,Joelle,female
1959,46,36,Monique,female
1959,40,43,Nadine,female
1959,6,204,Patrick,male
1959,30,52,Anne,female
1959,56,31,Laurence,female
1959,54,31,Christophe,male
1959,53,32,Xavier,male
1959,50,33,Laurent,male
1959,48,35,Olivier,male
1959,45,36,Jean-luc,male
1959,43,38,Patrice,male
1959,38,44,Véronique,female
1959,35,45,Serge,male
1959,32,51,Veronique,female
1959,29,54,Evelyne,female
1959,59,29,Fabienne,female
1959,27,64,Florence,female
1959,25,67,Chantal,female
1959,22,74,Pascale,female
1959,18,87,Isabelle,female
1959,16,101,Bernard,male
1959,13,123,Patricia,female
1959,12,124,Michel,male
1959,11,124,Brigitte,female
1959,10,126,Alain,male
1959,39,43,Françoise,female
1959,58,30,Lionel,male
1959,33,49,Gilles,male
1959,64,26,Jean-pierre,male
1959,1,360,Jean,male
1959,71,24,Yves,male
1959,28,55,Denis,male
1959,24,69,Christian,male
1959,20,78,Pascal,male
1959,19,81,Pierre,male
1959,17,98,Eric,male
1959,14,120,Bruno,male
1959,9,138,Christine,female
1959,8,166,Didier,male
1959,4,230,Marie,female
1959,2,255,Philippe,male
1959,34,46,Marc,male
1959,97,18,Marie-hélène,female
1959,89,19,Ghislaine,female
1959,81,21,Nicole,female
1959,82,21,Vincent,male
1959,88,19,Frédéric,male
1959,72,23,Elisabeth,female
1959,91,19,Jean-marie,male
1959,93,18,Aline,female
1959,94,18,Caroline,female
1959,95,18,Gerard,male
1958,97,17,Mireille,female
1958,58,31,Jean-michel,male
1958,55,33,Véronique,female
1958,53,34,Yves,male
1958,48,35,Danielle,female
1958,35,47,Marie-christine,female
1958,27,59,Francoise,female
1958,22,75,Daniel,male
1958,10,147,Michel,male
1958,1,415,Jean,male
1958,98,17,Richard,male
1958,86,20,Georges,male
1958,93,19,Michelle,female
1958,91,19,Jean-françois,male
1958,90,19,Hélène,female
1958,88,20,Yannick,male
1958,62,28,Béatrice,female
1958,85,20,Anne-marie,female
1958,83,21,Jean-marc,male
1958,79,22,Xavier,male
1958,76,23,Frédéric,male
1958,74,24,Jean-claude,male
1958,73,24,Herve,male
1958,59,31,Pascale,female
1958,66,28,Nathalie,female
1958,64,28,Fabienne,female
1958,19,84,Isabelle,female
1958,92,19,Jean-marie,male
1958,81,21,Ghislaine,female
1958,75,23,François,male
1958,71,25,Laurent,male
1958,68,26,Joelle,female
1958,61,29,Myriam,female
1958,57,31,Beatrice,female
1958,54,33,Monique,female
1958,50,35,Nicole,female
1958,34,48,Francis,male
1958,15,109,Christine,female
1958,67,27,Jocelyne,female
1958,13,116,Bernard,male
1958,3,257,Marie,female
1958,2,297,Philippe,male
1958,99,16,Annick,female
1958,95,17,Elisabeth,female
1958,89,19,Gérard,male
1958,87,20,Jacqueline,female
1958,84,21,Viviane,female
1958,78,23,Joel,male
1958,69,26,Lionel,male
1958,70,25,Frederic,male
1958,4,255,Dominique,male
1958,65,28,Jean-louis,male
1958,30,55,Pascal,male
1958,80,21,Caroline,female
1958,77,23,Henri,male
1958,72,24,Gerard,male
1958,60,30,Sophie,female
1958,49,35,Jean-luc,male
1958,44,41,Muriel,female
1958,43,42,Nadine,female
1958,39,45,Françoise,female
1958,38,45,Francois,male
1958,31,54,Thierry,male
1958,29,56,Florence,female
1958,94,18,Marie-claude,female
1958,28,59,Serge,male
1958,20,76,Christian,male
1958,17,94,Bruno,male
1958,14,110,Eric,male
1958,12,120,Brigitte,female
1958,11,129,Alain,male
1958,9,154,Didier,male
1958,8,161,Sylvie,female
1958,7,169,Martine,female
1958,63,28,Christophe,male
1958,82,21,Helene,female
1958,36,47,Veronique,female
1958,96,17,Marie-hélène,female
1958,33,52,Bernadette,female
1958,100,16,Franck,male
1958,52,34,Marc,male
1958,51,34,Josiane,female
1958,47,40,Patrice,male
1958,46,40,Laurence,female
1958,45,40,Claude,male
1958,42,42,Jean-pierre,male
1958,41,42,Corinne,female
1958,40,44,Gilles,male
1958,37,46,Annie,female
1958,56,32,Olivier,male
1958,32,53,Maryse,female
1958,21,75,Chantal,female
1958,26,60,Jacques,male
1958,6,205,Patrick,male
1958,16,108,Patricia,female
1958,18,93,Pierre,male
1958,5,219,Catherine,female
1958,23,60,Anne,female
1958,24,60,Denis,male
1958,25,60,Evelyne,female
1957,9,152,Alain,male
1957,45,37,Nicole,female
1957,42,40,Thierry,male
1957,40,43,Serge,male
1957,39,43,Evelyne,female
1957,32,51,Jean-pierre,male
1957,26,62,Isabelle,female
1957,46,35,Corinne,female
1957,20,75,Bruno,male
1957,16,86,Christian,male
1957,13,119,Sylvie,female
1957,82,20,Marie-hélène,female
1957,5,241,Patrick,male
1957,99,15,Genevieve,female
1957,87,18,Jean-marie,male
1957,84,19,Henri,male
1957,81,20,Laurent,male
1957,78,21,Jean-michel,male
1957,77,21,Guy,male
1957,76,22,Xavier,male
1957,74,22,Lionel,male
1957,68,24,Jean-louis,male
1957,55,29,Patrice,male
1957,53,29,Beatrice,female
1957,62,26,Anne-marie,female
1957,58,28,Nadine,female
1957,97,15,Francine,female
1957,33,51,Marie-christine,female
1957,31,51,Annie,female
1957,25,64,Anne,female
1957,23,67,Francis,male
1957,18,82,Pierre,male
1957,15,100,Christine,female
1957,11,138,Bernard,male
1957,10,144,Michel,male
1957,8,159,Didier,male
1957,98,15,Frédéric,male
1957,94,16,Michele,female
1957,63,26,Fabienne,female
1957,90,17,Jean-marc,male
1957,89,17,Gérard,male
1957,88,18,Vincent,male
1957,86,18,Franck,male
1957,85,19,Joëlle,female
1957,83,19,Frederic,male
1957,79,21,Véronique,female
1957,71,22,Elisabeth,female
1957,70,23,Olivier,male
1957,67,24,Ghislaine,female
1957,65,26,Hélène,female
1957,1,429,Jean,male
1957,61,27,Sophie,female
1957,41,40,Gilles,male
1957,72,22,Helene,female
1957,69,23,Annick,female
1957,66,26,Joelle,female
1957,64,26,François,male
1957,59,27,Jocelyne,female
1957,57,28,Gerard,male
1957,50,31,Herve,male
1957,49,33,Veronique,female
1957,48,34,Muriel,female
1957,47,34,Francois,male
1957,38,45,Jean-luc,male
1957,75,22,Myriam,female
1957,37,46,Maryse,female
1957,34,48,Pascal,male
1957,30,53,Monique,female
1957,22,70,Daniel,male
1957,19,78,Chantal,female
1957,17,85,Francoise,female
1957,14,108,Patricia,female
1957,12,119,Brigitte,female
1957,6,214,Catherine,female
1957,3,292,Marie,female
1957,73,22,Laurence,female
1957,60,27,Joel,male
1957,80,20,Christophe,male
1957,27,54,Claude,male
1957,91,16,Bertrand,male
1957,56,28,Béatrice,female
1957,54,29,Joël,male
1957,52,30,Bernadette,female
1957,51,31,Marc,male
1957,44,37,Danielle,female
1957,36,46,Josiane,female
1957,35,47,Florence,female
1957,29,54,Jacques,male
1957,28,54,Françoise,female
1957,43,39,Yves,male
1957,24,66,Denis,male
1957,7,173,Martine,female
1957,4,247,Dominique,male
1957,92,16,Claudine,female
1957,2,299,Philippe,male
1957,100,15,Hervé,male
1957,96,15,Christiane,female
1957,95,16,Robert,male
1957,93,16,Jean-françois,male
1957,21,73,Eric,male
1956,11,118,Didier,male
1956,87,18,Robert,male
1956,4,272,Dominique,male
1956,10,138,Bernard,male
1956,30,51,Nicole,female
1956,14,107,Sylvie,female
1956,16,94,Christian,male
1956,19,81,Anne,female
1956,28,60,Claude,male
1956,79,21,Myriam,female
1956,84,19,Ghislaine,female
1956,43,36,Jean-luc,male
1956,77,21,Joelle,female
1956,73,21,Elisabeth,female
1956,69,23,Jean-michel,male
1956,66,26,Xavier,male
1956,61,27,Olivier,male
1956,58,29,Veronique,female
1956,53,31,Jean-claude,male
1956,52,31,Gerard,male
1956,45,35,Christiane,female
1956,44,36,Josiane,female
1956,41,37,Nadine,female
1956,39,39,Pascal,male
1956,74,21,Gérard,male
1956,46,34,Herve,male
1956,50,32,Marc,male
1956,40,39,Patrice,male
1956,99,15,Viviane,female
1956,97,15,Michèle,female
1956,96,15,Henri,male
1956,95,15,Georges,male
1956,92,16,Jacqueline,female
1956,89,18,Véronique,female
1956,86,18,Michele,female
1956,82,20,Jean-marc,male
1956,80,20,Béatrice,female
1956,78,21,Lionel,male
1956,76,21,Helene,female
1956,75,21,Guy,male
1956,70,23,Muriel,female
1956,65,26,Odile,female
1956,64,26,Franck,male
1956,63,26,Claudine,female
1956,60,28,Laurence,female
1956,56,30,Thierry,male
1956,55,30,Joel,male
1956,54,30,Francois,male
1956,42,36,Isabelle,female
1956,37,40,Bernadette,female
1956,1,436,Jean,male
1956,26,65,Francis,male
1956,57,29,Richard,male
1956,51,31,François,male
1956,49,33,Gilles,male
1956,48,33,Danielle,female
1956,47,33,Anne-marie,female
1956,38,39,Maryse,female
1956,36,45,Florence,female
1956,33,46,Evelyne,female
1956,32,46,Denis,male
1956,27,65,Jacques,male
1956,25,66,Serge,male
1956,62,27,Yves,male
1956,24,66,Eric,male
1956,23,66,Bruno,male
1956,20,76,Pierre,male
1956,18,85,Christine,female
1956,13,107,Chantal,female
1956,9,149,Alain,male
1956,8,157,Michel,male
1956,7,159,Martine,female
1956,2,291,Philippe,male
1956,35,46,Marie-christine,female
1956,59,28,Beatrice,female
1956,29,52,Françoise,female
1956,67,24,Jocelyne,female
1956,98,15,Stephane,male
1956,68,23,Jean-jacques,male
1956,31,49,Annie,female
1956,22,67,Monique,female
1956,21,70,Francoise,female
1956,17,90,Daniel,male
1956,15,98,Brigitte,female
1956,12,109,Patricia,female
1956,6,192,Catherine,female
1956,5,238,Patrick,male
1956,3,279,Marie,female
1956,100,14,André,male
1956,34,46,Jean-pierre,male
1956,94,15,Andre,male
1956,85,18,Annick,female
1956,72,22,Jean-paul,male
1956,81,20,Jean-louis,male
1956,83,20,Michelle,female
1956,71,22,Fabienne,female
1956,88,18,Sophie,female
1956,90,17,Corinne,female
1956,91,17,Jean-marie,male
1956,93,16,Vincent,male
1955,23,58,Serge,male
1955,92,14,Michele,female
1955,91,14,Marie-hélène,female
1955,70,20,Myriam,female
1955,62,23,Joël,male
1955,61,23,Jean-claude,male
1955,51,26,Fabienne,female
1955,49,28,Patrice,male
1955,47,29,Christiane,female
1955,32,42,Josiane,female
1955,24,57,Francis,male
1955,100,12,Beatrice,female
1955,4,219,Marie,female
1955,97,13,Marie-france,female
1955,96,13,Genevieve,female
1955,89,14,Béatrice,female
1955,95,13,Corinne,female
1955,90,14,Jean-paul,male
1955,86,15,Frederic,male
1955,83,16,Andre,male
1955,79,17,Jean-françois,male
1955,75,18,Pascal,male
1955,73,18,Ghislaine,female
1955,93,14,Viviane,female
1955,50,27,Claudine,female
1955,98,13,Michelle,female
1955,68,20,Isabelle,female
1955,58,24,Jean-luc,male
1955,54,25,François,male
1955,43,31,Jacqueline,female
1955,41,33,Eric,male
1955,30,45,Brigitte,female
1955,25,57,Françoise,female
1955,88,15,Thierry,male
1955,74,18,Marie-josé,female
1955,72,19,Elisabeth,female
1955,71,19,Annick,female
1955,65,22,Laurence,female
1955,1,344,Jean,male
1955,64,22,Joëlle,female
1955,56,25,Jean-marie,male
1955,53,25,Florence,female
1955,52,26,Jean-jacques,male
1955,44,31,Joel,male
1955,37,36,Anne,female
1955,33,41,Annie,female
1955,18,61,Francoise,female
1955,12,108,Christian,male
1955,9,148,Bernard,male
1955,60,23,Gerard,male
1955,3,222,Philippe,male
1955,45,31,Nadine,female
1955,39,33,Bernadette,female
1955,80,17,Lionel,male
1955,78,17,Henri,male
1955,77,17,Georges,male
1955,76,17,Francine,female
1955,69,20,Marc,male
1955,67,20,Francois,male
1955,66,21,Gérard,male
1955,59,24,Muriel,female
1955,48,29,Jean-louis,male
1955,40,33,Bruno,male
1955,34,41,Danielle,female
1955,84,16,André,male
1955,31,45,Nicole,female
1955,28,50,Claude,male
1955,27,53,Jean-pierre,male
1955,19,61,Jacques,male
1955,17,61,Christine,female
1955,14,75,Didier,male
1955,13,78,Daniel,male
1955,11,126,Chantal,female
1955,7,162,Catherine,female
1955,26,56,Pierre,male
1955,82,17,Xavier,male
1955,42,32,Jocelyne,female
1955,87,15,Hervé,male
1955,22,58,Maryse,female
1955,94,13,Aline,female
1955,81,17,Robert,male
1955,63,22,Guy,male
1955,57,25,Yves,male
1955,55,25,Gilles,male
1955,46,30,Jean-michel,male
1955,38,33,Anne-marie,female
1955,36,40,Joelle,female
1955,35,40,Denis,male
1955,29,50,Evelyne,female
1955,85,16,Richard,male
1955,21,60,Patricia,female
1955,8,161,Alain,male
1955,20,60,Marie-christine,female
1955,2,238,Dominique,male
1955,5,192,Patrick,male
1955,6,169,Martine,female
1955,99,13,Mireille,female
1955,10,137,Michel,male
1955,15,64,Monique,female
1955,16,63,Sylvie,female
1954,67,20,Jean-françois,male
1954,39,32,Anne-marie,female
1954,20,62,Evelyne,female
1954,15,71,Monique,female
1954,13,84,Didier,male
1954,12,104,Christian,male
1954,93,13,Helene,female
1954,54,25,Jean-claude,male
1954,88,15,Xavier,male
1954,86,15,Josette,female
1954,73,19,Michele,female
1954,3,214,Philippe,male
1954,66,20,Gilles,male
1954,22,54,Christine,female
1954,9,130,Michel,male
1954,4,209,Patrick,male
1954,1,346,Jean,male
1954,99,12,Fabienne,female
1954,87,15,Lionel,male
